player_id,avg_pick,std_pick,times_drafted,player_name,position,vorp,adp,value_per_pick
113,178.9945652173913,1.1857339216977885,368,Player P13,SP,20.12885027798456,999.0,0.1124550918824703
114,53.775,5.783755425917215,1000,Player P14,SP,56.622243449998805,999.0,1.0529473444909123
115,175.439672801636,2.3161001827637566,978,Player P15,RP,27.62841101409058,999.0,0.15748097663935534
116,134.382,8.252040485369188,1000,Player P16,SP,37.85738857056928,999.0,0.2817147279439901
118,155.855,8.798374076293094,1000,Player P18,SP,31.257429335937736,999.0,0.20055454965152056
119,32.062,3.3739501388638726,1000,Player P19,RP,65.16743609946091,999.0,2.0325443234814085
121,109.91,7.9521781379152445,1000,Player P21,SP,43.483123773846366,999.0,0.3956248182498987
122,42.98,4.372495708256179,1000,Player P22,RP,64.02041959080563,999.0,1.4895397764263758
123,94.421,6.546802243814881,1000,Player P23,SP,46.81616147529883,999.0,0.49582361418856846
124,121.821,8.450347174369076,1000,Player P24,RP,44.120915816699586,999.0,0.3621782436254799
125,122.701,7.584267935675801,1000,Player P25,SP,41.32526545860304,999.0,0.33679648461384215
126,163.64,5.587810270904298,1000,Player P26,RP,34.196503196964024,999.0,0.20897398678174056
127,126.396,7.421742805181699,1000,Player P27,RP,43.06161692458893,999.0,0.3406881303568858
128,114.022,7.5001178502586106,1000,Player P28,SP,43.152119327235845,999.0,0.3784543274739598
129,116.504,7.157738275266649,1000,Player P29,SP,42.246768841974195,999.0,0.3626207584458404
130,79.436,6.121059660824374,1000,Player P30,SP,51.56205824861337,999.0,0.6491018964778358
131,111.935,7.739811346517418,1000,Player P31,SP,43.37508883272161,999.0,0.3875024686891643
133,38.127,5.700821903056643,1000,Player P33,SP,59.13283794755574,999.0,1.5509438966495066
134,139.733,6.91444289299727,1000,Player P34,RP,39.215595405452724,999.0,0.28064662896704945
135,82.079,6.110982171721917,1000,Player P35,SP,49.698395702650856,999.0,0.6054946539632654
136,65.932,7.090956046800579,1000,Player P36,RP,56.770538857250614,999.0,0.8610468188019568
137,145.603,8.83739161124426,1000,Player P37,SP,35.02286394115317,999.0,0.2405366918343246
138,117.344,8.452639298533398,1000,Player P38,RP,45.322380294548005,999.0,0.38623517431268756
140,167.819,7.00008858802803,1000,Player P40,SP,27.609934245300884,999.0,0.16452209967465475
141,131.103,6.907684641550097,1000,Player P41,RP,42.139266296765584,999.0,0.32142106814310567
142,28.973,2.8545436446863826,1000,Player P42,RP,65.73112147425459,999.0,2.268702636049239
144,104.611,7.076705360459679,1000,Player P44,RP,47.19651708804511,999.0,0.45116208704672656
145,105.838,8.056094379825543,1000,Player P45,SP,43.560586693174194,999.0,0.4115779464197566
146,97.093,5.917040000064424,1000,Player P46,RP,48.71384696616406,999.0,0.5017235739565578
147,155.432,5.437365257267613,1000,Player P47,RP,36.76903593584682,999.0,0.23656027031658106
148,138.119,6.580284122979727,1000,Player P48,RP,39.42847719968018,999.0,0.28546743894525867
149,32.314,4.48815636398149,1000,Player P49,SP,61.358770283041174,999.0,1.898829308752899
150,63.901,6.760836331986439,1000,Player P50,RP,56.97575381429007,999.0,0.8916253863678201
151,165.438,7.3195445030228345,1000,Player P51,SP,28.089348977272262,999.0,0.16978776929890513
153,100.857,6.595305076268198,1000,Player P53,RP,48.162294955221064,999.0,0.4775305130553265
154,150.614,8.987757439082554,1000,Player P54,SP,32.75988672425572,999.0,0.21750890836347034
155,29.844,3.809747784063689,1000,Player P55,SP,62.128039932499206,999.0,2.0817598154570165
156,91.883,6.517037884099094,1000,Player P56,SP,47.373155576832595,999.0,0.5155812889961429
158,157.073,5.697027920514971,1000,Player P58,RP,36.02911890986714,999.0,0.22937818027202087
159,86.821,6.463492533896491,1000,Player P59,SP,48.67673240697392,999.0,0.560656205376279
160,72.489,7.101852949429137,1000,Player P60,RP,56.37226541048005,999.0,0.7776664791965684
161,175.394,4.233992287509592,1000,Player P61,SP,24.798363828123573,999.0,0.14138661429765884
162,173.393,5.091215127204063,1000,Player P62,SP,25.221922385141838,999.0,0.14546101852521057
163,99.037,6.135248346421872,1000,Player P63,RP,48.25986393061271,999.0,0.4872912540829458
165,177.028,3.614177399945704,1000,Player P65,SP,24.360425414748747,999.0,0.13760775365901862
166,10.888,1.6656020623877212,1000,Player P66,SP,74.33761735038314,999.0,6.827481387801537
167,96.434,6.428294250185424,1000,Player P67,SP,46.73402715675485,999.0,0.4846218880970907
168,68.226,6.115089395774874,1000,Player P68,SP,53.89445540340964,999.0,0.7899401313782083
169,119.066,7.51252834151606,1000,Player P69,SP,41.66753832940695,999.0,0.3499532891791691
170,93.869,5.9058206642021975,1000,Player P70,RP,49.31988243588456,999.0,0.5254118232418004
171,84.415,6.324933183819399,1000,Player P71,SP,49.265389553369154,999.0,0.583609424312849
172,48.157,4.940522215288559,1000,Player P72,RP,62.34335925215914,999.0,1.2945856106518085
173,106.329,7.45374518730801,1000,Player P73,RP,46.968565268549284,999.0,0.44172864663966827
174,145.771,5.502439080611057,1000,Player P74,RP,38.327252599789176,999.0,0.2629278292650059
175,147.906,8.983978844358212,1000,Player P75,SP,34.56264807840646,999.0,0.23367982420190161
176,35.137,5.296629615640998,1000,Player P76,SP,59.74090026916993,999.0,1.7002276878837101
177,110.07,7.5964996417301816,1000,Player P77,RP,46.205049030461666,999.0,0.41977876833343936
178,161.973,5.542832668770904,1000,Player P78,RP,34.77219178367398,999.0,0.21467893898164497
179,73.277,6.004692109286478,1000,Player P79,SP,53.09139908403195,999.0,0.7245301947955286
180,160.234,5.463249133170768,1000,Player P80,RP,35.14779421999269,999.0,0.21935291024372286
181,159.35,8.257947305093058,1000,Player P81,SP,30.68713235815374,999.0,0.1925769209799419
182,22.969,2.508451979076205,1000,Player P82,SP,65.88870586098611,999.0,2.8685927058638208
184,65.546,6.600716131864285,1000,Player P84,SP,54.11994356394078,999.0,0.8256788143279647
186,147.436,5.652420176690146,1000,Player P86,RP,38.217249212767086,999.0,0.2592124665127044
187,177.08091787439614,1.328498212229799,828,Player P87,RP,25.313113408817507,999.0,0.14294659025187656
188,133.754,6.583678973706782,1000,Player P88,RP,40.66625699419101,999.0,0.3040376885490603
189,58.248,6.1255218567904866,1000,Player P89,RP,59.01757330039153,999.0,1.013212012436333
190,169.101,4.32683724220365,1000,Player P90,RP,31.277322905389703,999.0,0.1849623769545402
192,153.293,5.619851753715016,1000,Player P92,RP,37.315976398068265,999.0,0.24342909590175849
193,121.045,7.607420577820574,1000,Player P93,SP,41.597453449103924,999.0,0.34365280225621814
194,102.666,6.898988334534283,1000,Player P94,RP,47.82037251713333,999.0,0.4657858737764531
195,27.035,2.5865934093833656,1000,Player P95,RP,66.56547086560329,999.0,2.462196074185437
196,150.407,5.610242938218082,1000,Player P96,RP,37.870705587650306,999.0,0.25178818530819913
198,165.236,5.664308288607565,1000,Player P98,RP,33.4192563972025,999.0,0.2022516666900827
199,27.172,2.8422692508793896,1000,Player P99,SP,62.37022615567281,999.0,2.295385917697365
200,135.958,6.656315988784071,1000,Player P100,RP,39.808455449898645,999.0,0.2927996546720211
